"2"	"3"	"4"	"5"
"1"	1.72373933489149	-0.181795820170664	-1.73467143307107	-0.643234584827847
"2"	-0.336206481295484	0.227312049909506	-0.0320503136128261	-2.06883148825032
"3"	-0.722301800323026	0.323921512237987	0.809652928327914	0.342838263680713
"4"	-0.910292546059515	-0.308210176121547	0.572766048352904	0.0213249949586942
"5"	1.85688619319578	-0.0289624354903483	-1.02280596311965	1.77559369450037
"6"	0.541570251245316	-0.0441885860032909	-1.43366432082649	0.194713436341402
"7"	-0.640712247009227	-0.47598769131369	0.165740388056049	-2.02227440929951
"8"	-0.131400312004513	-1.47975170321045	-0.290116856297049	-1.16500975036487
"9"	-1.40933715201291	-1.40376249026367	-1.53215174109701	0.185878346968267
"10"	-0.0184336250743177	-1.5309326043202	-0.0317207246378172	0.621787283785551
"11"	2.25085848920462	-1.84791555967598	-1.30843344647083	1.14680656181306
"12"	-0.965484359987686	0.971719667571822	1.55040201511017	-1.39827984672056
"13"	0.735585015676691	0.429029511829173	1.34633530414886	0.655276797884115
"14"	0.137766901356155	0.474768947543799	-0.0642313983422692	-0.79351266490569
"15"	0.104783205120341	-0.852802420272942	-0.0636447072447462	-0.0207071242025694
"16"	0.056095403677919	1.61284726435086	-0.496890913870084	0.809360558331439
"17"	1.34051776683299	-0.181033416635657	-1.57196470297275	-1.04929957880272
"18"	1.19524308533575	-1.29292484462841	-1.65544628864601	0.0355954576179899
"19"	0.963281280578972	-1.11764945382456	0.0172604537506443	0.474677364636362
"20"	-1.57170512887037	1.23196865619685	1.39938632836015	0.948031454606259
"21"	0.793423390191624	-2.23320357199105	-0.95661118949785	-0.902699863817716
"22"	-1.85866150214482	-0.0426244974261176	0.347438308520558	0.572530013785162
"23"	-0.990161922776954	-1.14562711276056	1.92095221397179	-0.508412385747869
"24"	-0.488894988814176	-0.441592505532027	0.587973511100234	0.75081299791919
"25"	-0.000122353161884755	2.58030851196797	-0.00572693091906873	-0.879884113648446
"26"	0.379385297071191	-0.968022389074411	-1.23073665981989	-0.228896968499598
"27"	0.175411414829613	0.293066823396148	-0.664753378168557	0.755076856908729
"28"	0.859068677436771	-0.875931843822581	-1.22052782781706	0.306813660764401
"29"	0.304815645523577	0.28220210092578	-0.890772495820181	-0.778649040177584
"30"	0.76328414246797	-0.305268175520739	1.09472424738997	0.976446547788294
"31"	-0.189879318751815	0.55306640204814	-0.231815810654838	-0.836772754011699
"32"	0.32440450591377	-0.745173275190186	-0.143714351520987	-0.471215572180691
"33"	1.5953435696228	-0.2042984213288	-1.29254543393595	1.32952055086942
"34"	-1.01085706490276	-1.21526201628793	1.18873618966982	-0.642475703842478
"35"	-1.5828096035531	0.119798456103777	0.00638281629364312	-1.23299140221019
"36"	0.737378555001398	-0.651768181137375	0.00208971325700769	0.535257259971453
"37"	-0.607551529076199	-0.856760158278072	0.410446790586718	-0.411437337821211
"38"	0.388816466515062	1.4409951059116	0.316348666327231	0.235983028855894
"39"	-0.639701221354767	-1.30516981246003	0.656780880803211	0.912326030535197
"40"	0.684955142484633	-2.20035454370777	-1.34249090888053	1.00357175735936
"41"	1.16130503332715	-0.916058107310917	-0.940664082801383	-0.538185962366828
"42"	-0.444748945647744	-1.57240289198116	-1.25983809427038	-1.29530994455149
