"1","2","3","4","5","6","4_dup","3_dup"
-0.520600607396561,0.361469554717252,0.46342220402378,0.0410909024164893,0.490497857258929,0.415106326226553,-0.748384120381842,0.520335355593064
-0.590893911126187,0.181258213391871,-1.30692485923516,2.01252295735172,-2.18873548494956,2.59722879334973,-0.644393043457615,0.607000854569906
0.332491758331113,-0.520229247615547,-0.244073167437514,0.312875222047732,-0.019368031754878,0.187531505116763,1.29299617973028,-0.218650565353244
0.825261113148543,-1.24017142804126,-0.036982876503484,-0.552318938489877,1.57213877012216,-1.08388987200058,-0.0155175267580673,-2.23048489794767
0.952122554098599,0.592404512048872,1.26442818688692,-0.745070406888293,0.955075781440824,-1.31105971608189,0.316400932561371,-0.344637102419512
-1.67290998519904,-0.429838652745943,0.343714339214382,-0.832241201937624,0.723203797134434,-1.78954630170751,-1.77250545859924,2.08452814681047
-1.56090763422374,-0.376614323003299,-0.716572755408741,0.800448734091995,-1.64210098320543,0.438929980936192,-2.2896198456463,1.74841760939289
1.58725657667745,-0.478050974498305,0.60568641459095,-1.1715838721774,1.31727069112078,-0.754082929271243,0.460095157535828,-2.62652180487194
0.146222926208113,0.451105502214495,0.248281269982824,0.226093945723147,-0.743949519411351,0.82267157638373,0.359347636622758,0.357647399842685
0.289049723509169,-0.960899861480553,0.413386113334922,-0.211846677681437,-0.844753328363821,0.631801190496033,-0.118499321569824,-0.585028642367697
1.0120829181238,0.841839474732531,1.69443800102467,-0.167502087267492,1.30238882874078,-0.557483749820557,0.42288540849522,-1.38983444097998
-0.339449042341382,-0.0153120888973472,0.654301407697649,-0.939601692537977,0.675832824853628,-0.464247015874613,-0.390304540618932,0.335442234046057
0.451535975397874,-0.419594869843209,-0.428172126041302,-0.0208680655036967,-0.581483194212699,-0.116698252386663,0.717934659633626,0.0491554606942107
-1.44832982161493,1.24129664373403,1.04277225404868,-0.157929170437046,-0.982910941801004,1.1239513201603,-1.91986900529107,2.37587018217622
2.34106027433258,0.817224814601784,0.0556128757809237,0.390510109758328,0.678596049122562,-1.0050721819952,1.44695656001239,-1.99256244987991
-1.84348157254212,0.634076946356905,0.607187425964706,1.64160699813757,1.04521086757246,0.0589692590328427,-1.32791673904685,0.630382768878648
0.30065124490187,-0.224346720715564,0.457539342665263,-0.531903858394767,2.07992538727565,-2.45459577157113,0.250829643541324,-0.756153932105524
0.871691204464114,0.397138904848801,-0.147830180630067,-0.725459384615952,-1.17097240343582,0.0514926918255157,-1.87086361899624,0.285512886649317
-0.319015424628783,1.55635357845304,0.659567912696858,-0.117724344620647,0.729110542617419,0.0945827568000298,-0.964203415032002,-0.154385914840823
-0.407895851199988,0.132378364331883,0.311782089745844,1.10258363547568,1.22778563256094,-0.463610858747564,-0.246936178873647,0.206843098987287
-0.2927478191922,1.49289400100974,0.615780658710182,0.750171895144945,-0.00695900402816568,1.03719372450075,-2.36250051606353,0.660966488005898
-2.31245059868982,-1.61727706006552,-0.219350893334835,0.0478714475086279,-1.17135989392983,0.824115322747838,-2.13393607687226,3.59314716612087
-0.39811605391125,-0.392020103151176,-0.539850726859618,-0.941562646100594,-0.488538731167335,-0.676965108853375,0.427364648351557,-0.22263511726112
0.449060478701613,-0.799050274690242,-0.258211094617236,-0.300453812904914,0.194531281195204,-0.414895774290994,0.102338221586235,-0.916517155746463
-0.666317566933088,-0.50013254898532,-0.100700181889003,1.16424700808647,-0.147503894660637,-0.237667412987049,0.041570083755429,0.714352125686912
-0.198635853471182,0.118308822483139,0.29178328239725,2.03637272710604,0.109537268332147,0.650107868091581,-0.0595649904291984,0.327126229130415
1.2742991290247,-1.16201053884861,0.121197385330814,-0.00943904597325324,-1.29964454303042,1.45377382489838,1.03412384515253,0.36285225801896
-0.789254552502892,-0.46608796268557,-0.829287079259047,0.621325729226943,-0.001177463674645,0.256098448616667,0.00999364333439678,0.761144217988391
-1.49322903055571,1.19160104664545,-2.14183306844054,-0.237371872941213,-0.987787711108921,1.55375796837433,-2.17635338475969,0.77857995580531
0.256636744791712,0.761499770993415,-0.320859582704581,-2.0391866440422,-0.778683504859436,1.56074710770759,0.661566170611705,-0.247576250530986
0.155535131165503,-0.335800782311672,-1.4247290756252,-2.08971632451815,-0.692464082131411,0.337522053475203,-0.356487594420417,0.305059422826053
1.25573040224566,-1.63493202305675,0.0481516620480101,-1.15891136644956,1.03410151468633,-1.69379766955019,0.818271393179435,-1.91212547408462
-1.16015538747774,-0.787652272028018,1.20640041605528,-0.34005851988837,1.17489965195414,0.246108917320733,-1.1292998467654,1.89239204870331
-2.36738730844985,-1.13806764194996,-0.32216876348094,1.41568718393377,0.0595660982651369,-2.35029026722503,-0.953250811176836,2.6671456517488
1.80596632000249,-0.0410198606600908,0.424145834904514,-0.28454744820038,1.18860632680675,-1.00206394691549,1.52778101863427,-2.79757836983825
0.150575234951742,-0.5609435686695,-0.808102572321528,-0.394632727571276,-0.45712408912222,-0.0628872631850384,0.483257715610369,-0.815922441502478
0.152439747735945,-0.579041286251498,0.158461009353601,-1.06574134321816,0.101398384103933,-0.886090450213822,0.552496588481631,0.517033850586902
0.472663153292287,-0.614297939928412,0.998823399424932,1.20904769624971,0.423721862656947,-1.3465375398052,1.28214333876788,-0.707944285602308
-0.24102216483687,-0.258902280590264,0.703534326308211,0.0168911007191161,0.252870136608907,-0.154788113241226,0.430374581424369,0.372412057948935
-0.2815312888606,-0.191300176891241,1.18119007036153,0.553907829990815,0.782094624754295,-0.329394680381121,0.653330125440569,0.68861484438366
-1.22097870302182,0.0696674404688062,-0.3054845404471,1.22938855104861,-1.39823393345196,0.743698554131345,-0.935287219309762,2.74348949648204
-0.0746124861176179,0.396315387744894,0.552673355505465,-1.42420968878901,1.40973763041589,-1.3276959194381,0.721170162521759,-0.996908329750592
0.801142713844,-0.601159386714497,-0.702971329741733,-0.104389159614624,0.764945973862015,-0.46947366023713,-0.56021686717276,-0.029656537863661
0.156004263749575,1.0169847532826,-0.144524971155289,-1.38545736509662,-1.51569176818375,2.07979431262876,-1.0547211482644,0.367835349753572
1.53276496561443,0.194123002666055,1.55438449523642,0.763737265527538,3.55890373135059,-3.3373387994173,0.471938092403918,-2.31215146077855
