"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","25_dup","27_dup","21_dup"
-0.937986942519422,0.0947620390131176,-0.188204561061947,-0.493845470092503,-0.125472746341416,0.23939416882931,0.202428891856431,-0.036025013742109,1.04673483230747,1.74930838629482,-1.20034151276433,0.400370987603883,1.38509433567295,1.35456871662121,2.62044304764609,0.6395206569523,3.24847042087149,-0.49034330425616,-3.07528770781867,-0.363979951863896,2.41926585953218,0.835427831489623,-4.16946120242764,-2.67876708445763,2.72450863003509,-3.30358784931972,0.407401861091935,3.32956436198108,-5.93688634448363,4.54442742826203,0.771843328958941,-4.16133819527188,-1.25638363821807
-0.920492831141824,0.108005694529647,0.242893719712616,0.231299009955825,-0.593921629151425,0.585112734607369,1.38987768201173,-0.876907172014283,-0.546343029634055,0.0706934061033893,-1.76388366337949,1.98558203388418,3.35743379057219,-1.29397410009055,4.52873763623583,1.06706411612775,6.15513855356248,0.281390889069862,-10.7876172122456,-0.615627174873548,4.22950632256648,-2.27295880132355,-10.4465800940556,-5.41852747881889,11.9542413929876,-2.08112336843561,4.1547376232783,6.88677037589628,-11.24352331129,9.01192751242399,-5.80057521685033,-3.07435324479301,-2.1532039613569
2.04150520026252,-0.555360616490489,-0.560422172971943,-0.808840411919091,0.12378243136813,2.13301657941346,0.349630137053296,-1.00416873326235,0.0652282076123745,0.668175199076318,-1.94734806794886,2.16259410401451,2.27976200852415,-0.858512887155664,4.49370393827129,0.274762678849379,7.8726564656999,-1.3125315816512,-9.9231168524097,-3.23124286888054,4.47439258654111,1.84675235906329,-10.3183454877257,-6.49336959225232,4.51954777789999,-0.345195207835064,2.93022140371042,8.49977761800026,-13.2248892884539,6.85597339820907,-0.651458109068077,-5.83831814166384,0.498884610106937
-0.184040824213433,-0.567461334904091,-0.725300265664513,0.320146308733089,0.595968756729502,-0.948128819220716,-0.0761780100363877,1.9774146446224,-0.236514794757747,-0.115809480235552,-1.26791343187135,0.314297894911889,0.921289103390237,0.120194537933854,1.81627608180172,-2.24912864241817,0.919597140751314,-2.43543008925179,-2.20069398908659,-1.4664369719803,5.13659668790019,0.730426785388801,3.13682777327767,0.0130775647118474,-7.36643977664144,1.32581332528559,-3.72317430099835,-1.00792094065377,3.0150432690303,-1.97673558989397,-3.42706753936103,9.01969431644336,2.19841227850121
0.253540596364379,-1.07301964747425,1.64183015445404,-1.5594906644462,-1.74154364907347,-1.20009603663534,-0.639154687876638,2.07857280832252,1.16053889892615,-1.28084702696819,1.7218262913312,-1.11793194063221,-3.5088920190262,0.815910088221959,-7.99487331269605,-5.32752468400774,-6.82085758146596,-5.33961881125766,9.25101437740184,0.575152120784708,1.16666593988076,4.70182180325661,20.3713919447136,5.51077037671929,-23.1330621096537,10.0633190225706,-4.82103594985798,-21.6251815962457,37.4149258505557,-20.310608211589,2.99970513314528,18.8994053927586,13.1416524956073
-1.60919471159845,-0.177551918011918,0.484839835917708,1.44477737658275,0.91834609997592,0.42050719647938,-0.833663585449119,0.694094637662325,-1.68117006495297,-1.36916372313157,1.14832784308315,-1.73593066034943,-2.85956728530082,2.8210441673575,-2.79483062315082,-2.95110718296234,-3.06844977321706,0.330086022429888,6.71166369479922,1.90543230125654,-0.521617525817855,-2.66646848462617,11.7111489828601,5.75872391952675,-4.79477120347528,5.26084642379181,-4.07226736672694,-11.5336096418297,19.2082749856437,-6.19955778017689,-4.14921437254771,13.1323416205288,4.34840220155978
0.106916844983352,-0.780287379101875,-0.0187223696256434,-1.70188357545122,-1.70774337342521,-0.0177998283312763,-0.228865356152549,1.6015629382543,-0.549250449024681,-1.28041384063033,0.339358857126625,0.807791073703692,-2.00936259441775,-0.230281241948831,-2.56279104605932,-0.879573226476986,-2.09221913903251,1.1047119364285,1.55595743705109,3.5245462342091,-2.40789868394178,2.29769953305309,2.62266547325126,0.065095357271706,0.0735009855561058,-1.86885076801718,0.441104932689575,-6.41113529147842,4.21387642289534,-1.93643001996239,1.27533538528955,-5.01047971847416,0.254854303029193
0.730962053780336,-0.679313722001651,-0.241490429469091,0.836631413963612,1.82778217627601,1.22688079870378,-1.82134531968059,0.924054834550266,-0.661404785737034,-2.24132933472631,-1.02065697773857,-0.864838951515081,-2.68266309501504,2.54929461459339,-2.83973274957362,-4.49919334340208,-1.86863134592054,-3.0719718730196,4.284565688413,-1.4286142450326,2.41230398645312,1.09202956816024,13.140853400263,7.28598762160641,-14.2503439783379,9.45671866865338,-7.12633244605708,-10.0212193937109,21.7588124762516,-10.5327835570512,-6.24970806721428,21.1564040116694,9.02890803454447
-0.488294131006388,0.0819274710211778,0.169292314490074,1.1993680807999,1.84087934473502,-3.52701860360313,-2.82258368827616,2.65592205140181,-0.744176035830753,-1.79362545089621,-2.23925757827529,-5.54206882192542,-0.285414048084918,7.5027748996852,-6.56650897980986,-7.1930435918155,-6.32627324713416,-2.52699568723721,10.6521568798719,-1.93521578528116,6.33981715863217,1.69808541710895,24.5735583526588,5.2385391080719,-20.8097321509791,11.9817161001754,-8.7722020467106,-10.6943183432147,25.790727975904,-18.1222235490829,3.5727124244762,24.9517019233061,7.97494886650942
-0.022948994752502,-0.205642160970722,0.892565391892294,-0.558510323480337,-0.743023029615826,-1.67600105142819,-0.264528490986019,0.604564724182679,0.61720132626189,-0.0351781405941964,0.817150663404491,-0.225407338547657,-1.57503019036241,-1.37763465521883,-1.07566488407353,-1.72428070588361,-2.77774604442745,-0.495256602046343,2.15705748969599,1.59809287394825,1.79536194109969,2.0798344154562,5.43416756282157,1.58782729926716,-6.10111278659775,0.716319453546826,0.473429693077055,-5.78455630992073,4.91491437916259,-7.71549185942947,2.86108975359466,-1.74013633328069,1.3837759239558
