"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","27_dup","22_dup"
1.12562196071625,0.377708351376078,-0.247855275315982,-0.637280882720666,0.53885296882108,-0.652183538968421,0.259528941946606,0.549522940675755,-0.526695557217921,0.991381426349811,0.530525298200896,-0.622476220759314,1.62685786278085,1.98852765349698,-1.68841972675294,2.26087046505961,0.894047315829731,1.79588439476735,-0.178226268579629,-0.472876544723943,1.46235404008707,1.4536819473156,1.36861767837592,3.17995131320143,1.77922447714992,1.7388862542483,-1.84478865598802,-0.420557089444581,-0.0688047663349459,3.33202117601364,-4.81701656733503,4.50660821210612
0.542952764686124,-0.343972676245278,-0.408712289125313,0.697740352304085,0.11322787389351,-0.345506819475705,-0.243259369900143,0.164892727645001,-1.03255159915566,1.33504757868555,0.350782133582653,-2.16006715704029,0.61649374447299,3.82584030554619,-1.49871625117439,0.691348213452421,-0.523238545226889,1.79673840642684,-0.593430154480399,-0.199085187024045,2.27726439455254,1.78799709288863,-1.99432907552634,6.18440197952435,1.63616363713078,6.32115094730069,5.81796173427309,1.75189360718969,2.79530974313604,-6.09246990186567,-4.35880985164919,-1.028731038489
0.268708126637689,0.374564597904656,-1.08996291563655,-0.693818726652009,-0.26777710204419,-0.348398582124929,0.717797712731142,0.533506337777348,-0.851267270038966,0.746665120803101,0.296027824919954,-1.14217064376944,-0.182659409017075,2.23708412564378,-0.040034183650295,1.7989898472271,1.69167212072075,2.00140731134694,-0.16980482475167,-2.01666666739606,2.10386260734849,-0.530889594815142,0.0520346658149565,3.31156816234239,0.466790996597759,-0.84887286642736,-2.13797529027954,0.906576594142222,-1.55674930998058,2.12431095026711,-3.35233552837732,1.66913524225386
0.0942947828977895,-0.0952457780543871,0.697027797248969,0.745559506916647,-0.339262241024295,-0.254011686816999,0.192835694486732,0.410373427744913,0.707586417730063,-1.65614486040556,0.220940806706752,1.01162576177852,-0.71374824710493,-1.84655292282502,-0.474965141618972,1.50316356235113,1.5987095790195,-0.539013016218973,0.861613204295202,1.41226908225038,-0.322507553518072,0.0903759147549384,-1.47274021276668,-2.38440759710238,0.975916178615377,-2.44942819976368,-2.74643940378723,0.929428955359854,-1.22948387717764,3.96679644271901,-1.42966604011103,0.298210633281115
0.38927225423271,-0.205988820391226,-0.220600201030041,0.63523528229042,1.51683430967444,0.766311777484715,-1.05239585523819,-2.19331600207914,0.0468953553050926,-0.48944813320377,-1.87159510032317,1.14407331720131,-0.149741866102457,-1.27034536654885,0.35363350505605,-3.12693607894027,-3.4403451540405,-4.33750160320522,0.653188244178701,2.81794804813306,-1.79066255475735,-0.920832983519043,0.285326179493273,-3.42710800367646,-1.33792725739327,6.07250128357357,4.39616374889894,2.39561388503352,4.47109376524075,-5.21327077772176,5.64060928764742,-2.73949096030709
-0.310959279181619,-0.942029762771059,0.39573822671684,0.208608843504223,-0.152997254221681,-1.94306808101462,0.57286870137123,1.27265319804298,-0.0779243241070706,0.356454241775727,1.03073269234575,-1.74127508957387,3.03302135008975,0.688020142378197,-1.88640817036169,2.49453978447183,4.78100839439723,6.01154065276644,-0.207167970765824,-5.30739017654304,4.62083684833922,-2.18543904584047,2.29307100676137,4.83203240317772,2.98191910212758,-7.19368935928433,-5.75615740867454,-2.35499622025725,-11.1159846416928,6.78659157791889,-9.54964445946628,6.0009195362011
0.865903227850939,-0.762968700454466,0.335380311213964,-1.51334111258166,0.00492057702048099,1.01951792538392,-0.618139941414025,-0.689037262177996,0.859220237550844,1.63408607045609,0.208633170228038,-0.0221635792795309,-0.0380561968544057,1.73224385827696,-0.231612028837008,-0.331954829434145,-3.82791190421353,-2.90610429280362,-1.82364054530874,2.8472871873127,-0.213164359397587,2.21497076126024,-1.08565303706241,-0.175066343795897,3.57728840486424,4.3270759688886,4.53281300853642,2.52055653900587,5.49454016591479,-5.63033542998187,3.50788903341206,-1.98402919181809
-0.648362233938913,-0.0945494201564737,-0.372913306440508,-0.972736699605557,-1.68584511022396,0.302656230141295,0.309416868312194,0.917858654939324,-0.0732827643117213,1.65710676271353,1.33069014628075,-1.63423206488702,-1.60053518434873,0.482607047540185,-0.46556115494802,0.411980738506935,-1.51507658724267,1.04654239348782,3.88376107347371,0.309995794448844,0.140646421485446,-1.12252183638058,0.592923673242196,1.03713948801182,1.710085656682,-0.684983361997241,2.54709951649122,4.10829162837257,-3.02579395126894,-3.80583647563226,1.5911184906826,-3.94769216832492
0.450520631720512,-0.612553573411404,-1.07119143834688,1.91382133371053,-0.0264547701104429,0.621196016948146,-0.542514397308348,-2.37928837783535,-0.683263127737292,-2.23612558593927,-2.23977072634594,2.22505164011763,1.57506731856144,-3.52255144642679,0.129413238206453,-4.74469988779706,-0.959613948580304,-2.00745425019085,0.850995362806075,0.443413088476864,-1.6701767163736,-2.93185170802618,1.77956896658707,-5.88452279539566,-4.9273634684885,1.46543192461119,4.62399888523954,-3.08029851037048,1.14465396087412,-7.19242492076822,4.53421493227831,-1.39884798882999
0.749437313133158,0.238435119167008,1.47752754176058,2.66747293255033,1.23978910772672,-0.183290474768945,-0.498187886142859,-2.28740704534666,-0.713841221130349,-4.64208637029185,-3.71403678288159,4.84556716735048,0.506000918576724,-5.50498389732096,2.68960679818734,-5.44864709503226,-0.730343034052845,-3.04762716626853,0.625494743873763,1.3548813189218,-6.95279546033804,-3.71938327916437,3.43579274503781,-9.31652650720219,-10.5063315033152,0.37273355875196,-0.650046601270146,-6.44465103105825,5.32946810613466,3.64739954948473,4.89454249378819,-0.979875793608269
