"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","26_dup"
0.259082851112565,-0.601982510596986,0.499324159810009,1.41088685492067,0.582951685943107,0.266694236562202,0.797807695603627,-1.06897962825379,0.0963752994925686,-0.242591711741763,-0.922580310594665,-1.00629446852059,0.134768349373123,1.11856503163684,0.871636457021574,2.24008867494648,0.789993614898109,-1.09514265980104,0.334344427078742,-3.76703642462892,2.0351585461221,0.408697623757806,2.09582875513141,0.791787691333623,1.16880972128585,-4.53130221607048,0.833194982895383,6.80854219284241,2.31037016472305,-4.74010429569703,2.91292046233002
0.598371710268076,-0.928020624503742,-0.800326861041181,0.456868246702158,0.588646797878872,-2.55266549481635,3.3537338973796,0.781292528928987,0.080409198427189,0.889737660259047,0.722247644366146,-4.53550456137836,-0.848907401699759,-2.30300890571597,3.05821335846986,0.712143968807943,-1.22085183035211,-0.775498698372271,-8.16731534788587,6.79515449898347,-8.93776945674353,-9.19154244711032,-1.31582697384664,5.03730581371667,-2.78824639971728,-0.478026380851951,-5.37133390770912,10.3886460858667,7.32216823354185,6.05079928380682,-6.77131228320043
0.0252383151807055,1.7632780887152,0.763893524127059,-0.763526834893428,-0.0815687093453431,-0.085114913459849,1.11915465781737,-1.9717241528415,0.875403917776605,-0.379549623228343,0.0101763100355007,0.758060158807273,-1.79970779363795,0.509388376243801,1.15944266278344,2.81891329596201,-2.97388598525222,3.47553084110564,1.08107074473753,-2.50073653477295,3.62974024143979,1.88955014179485,-4.30378241497206,-1.16817350909092,-2.89176149506357,-7.56230712316438,0.459798485501214,-0.10812037332252,4.52191215647681,-4.22103767113725,-2.17102444246328
-1.55124681426731,-1.08237797527658,-0.433476914632312,1.16779614595786,1.27776660605849,-0.990203606266056,1.15111958378966,-0.195937997859876,2.19463308501563,1.10942115093042,1.62369405528797,-1.63274645226138,-0.707840108882699,-0.247944778864748,0.159522732513868,1.63838571994066,0.480900041478169,2.17486751667439,-2.53807398351545,1.0061521676168,0.757769382544292,-1.52403758258407,-0.443924462875477,-0.0173462729165754,-0.212990067267666,0.600484061396686,-1.105541312606,2.97917788001081,1.9049418662275,1.07345811406697,0.384140223792574
-0.116552188547066,-0.149857534250184,-1.43091390994484,-0.270983920721765,1.67622300606467,-1.82877020003281,2.20720279861771,-0.513265754444922,2.34350250038849,1.52830511102699,1.30624933904326,-3.06840021233502,-3.46547785937514,-3.04669712403721,1.61311938412084,0.381007137721288,-1.82183818149552,-1.22031192039865,-6.49852735973314,5.48981601373268,-3.1682151913352,-5.70249890672467,-4.26859606568408,2.30866018352887,-4.89055415810333,-0.932128814566335,2.99920397004132,7.79632883398529,3.73512206239581,7.85530618943184,-4.68029856677271
-1.42407786442025,-1.32661492933749,0.4632136566902,1.08581433905504,-0.651626421144991,1.6967977883739,-2.65202986118094,1.50984570550961,-3.62014251224012,0.831622169761066,-3.16826351547494,-0.459840904162367,1.79968772654345,1.99563843672208,0.217740722596607,1.42407742776529,3.69698835129652,-1.86659399180612,5.58825548564519,-6.25471799551604,3.66321080220589,5.28085834892021,4.32481215104012,-1.39294253356817,3.11257575974861,2.25210488003137,-2.17118190040693,0.46001553125239,-4.46186403585482,-5.13999600280947,1.4323978331336
-0.336921099049472,0.124520588217667,-0.242384889849201,-0.536350077645595,-0.560963331556097,0.674388918575356,-0.254951930664191,1.00612053870007,-2.13218293916783,-0.147194709005519,0.513796064141359,1.36127644509093,4.58689686027712,0.591801865275203,-0.471136952245101,-0.439068646717749,3.46884450426455,-1.14435069011657,0.390387422536587,1.84591090229589,-2.71873671632521,-2.09290596555689,7.55545252418926,1.38409638251324,2.55906391559089,5.88829011419928,-5.13697592155106,-2.16365658222616,0.0950449080562009,-0.686291192926189,2.49894084112695
-0.618584594023225,-0.623347488755788,0.302314963630425,-0.184338422369891,-1.5427115722446,1.13511691686513,-2.14886715107469,0.982165829935475,-1.47206609271427,-0.975099958701609,-1.6983975028233,0.0749562793505084,0.943507594775376,-0.0828808778840066,0.436166999787343,0.948698252643995,2.01959583565452,1.17619606758745,-1.71902087952684,-2.30097040016526,0.443872729023262,-1.60996022518644,2.9864242952831,3.71285939693247,2.3791794623809,-1.08866724052642,0.775984611075155,5.03462039998536,2.47035588643473,-7.53262420797843,3.55317746143278
-0.569231419381649,0.000336215687139124,-1.1261702188134,0.190002247048847,1.02565233281997,-0.386038037363764,1.54048119434267,-1.90208645166646,4.50795687078547,0.858361920793248,0.685884549527304,-0.958011470305322,-4.21159576663469,0.462144598265802,2.03723518193301,2.71310265122008,-1.54094078340786,1.34834407851208,-2.0095670191037,-3.87165350395792,5.43645666294203,-1.40601679575858,-5.95297041867776,-0.751189275320132,-1.42169741254357,-6.11173264748721,4.18859334900687,7.74766938682306,1.89576582522964,-5.72469622816917,4.03668168896011
-1.18410615831556,-1.2411413319051,-1.78123342459789,0.622196507374754,0.94895247009379,-0.548634044816564,1.07057761887147,0.934815405164142,1.17213998600535,1.4244985977362,1.21073009189556,-2.20845409341625,-2.93322449925976,-1.91216797872444,0.308979810209797,-0.894824003174051,-0.525383908810273,1.10854581086618,-1.68738441464167,2.77409118705735,-2.99310297772178,-2.45435867696199,-2.83626702863646,-0.607513381087609,-1.70882692159639,5.3463090925116,-1.60711368544251,2.04685843836249,2.61332881057366,5.01229897446102,-3.14501426857507
