"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29"
-0.155516861862646,-0.370240666682705,0.22984904858029,1.3812314143195,0.690495551560657,-1.0663063174126,-1.10111027348593,-0.784920257133586,-1.48994449371576,-0.641762235315109,0.458129091799072,1.32946729294437,1.12242276889117,0.806151544573113,3.8945986868461,-2.70341052034389,-1.27716110527166,2.26280769812911,-2.64378048913285,0.392001444335417,-0.764445441460791,-1.50942542433793,-1.74648573990726,-3.35026178613287,-2.87359433060332,3.37092811016357,5.51506602274299,-5.42707756970342,0.0819753677962156
-1.06554147378313,-1.83265521909905,-0.323100386865748,-1.19325248067433,-0.535245727629612,1.98671827588003,1.06268069487377,2.55162239095891,1.75005721055302,2.0368340448814,-3.67618374711073,0.182467658521911,0.683685965343548,0.343886979696045,-1.02872960261182,0.46837346342654,-0.687393367330142,-0.662909857309934,0.732996911378825,-1.36838020930095,1.37993817622445,0.241269336799193,2.49679034313026,1.39326601450449,1.35660961487261,-0.281577901503251,-1.75776261681341,0.0702185602752937,2.57649904422226
1.45963071495837,1.08204970203191,0.331010465349116,0.122628140772274,1.07565864680596,0.0763078720120771,-1.63881137550581,-1.24795430443233,-0.523028435903197,-0.662823090965571,1.36949045207984,1.44653209289121,-0.811103498346914,0.578284864001547,3.494468597694,-1.82354831351793,0.205520329611973,2.04591356913471,0.866073266090539,3.71262445160765,1.84819650738811,1.61813336832656,-1.81951608490158,-0.849191489810387,-3.66742574111368,6.316954944895,1.0771506157922,-3.79631303741459,-4.56446832335218
1.01424295156329,0.549985988852143,-0.0884127039093474,0.0339531151217624,-0.0609259825205378,-1.00174724787209,-1.64593452871617,0.652759131055774,-1.99748300147062,-1.42579386630369,-1.57742779412483,2.3055566582757,1.53846875520566,-1.89015258811062,4.21065894670211,-2.41903111697178,3.59084844918692,1.01115852623211,-0.361918489408953,4.01391750576298,4.77028584448778,-4.53235027692958,-0.559090409767453,-0.355368976453159,-0.118541366183752,9.28848114341683,2.66493891643402,-1.85542446117764,2.5017813656049
0.776079018598534,1.23400838434184,-1.29622291558031,1.1744570538229,2.17809808051444,1.32106507899377,0.52187644657025,0.72240304281202,-0.0867530319703605,-0.557470237240553,-0.0387119043217485,1.38105676983514,-2.81529356401306,-1.00789905989129,1.61294092031744,-2.9771998198823,-2.92539468283108,3.2740868979079,1.73237476119215,2.30201076486639,-0.502734739502281,1.37754156343001,-0.384233955964716,-3.20971898160491,0.6996114770711,2.81825157865365,2.37470182076273,-5.8773357661731,-9.15227713642754
0.473896525407922,1.51616962764398,0.0689773797649257,1.67683809828342,2.5588794444628,-2.15979482197757,-0.0424133063803345,-1.21568688900405,-0.943636404102756,-1.34448810763997,4.17353905326796,-1.87929576552652,-0.983588332153923,4.59991736620494,0.679502429967334,-2.84121434091146,-3.02733308543945,0.190834013081571,-0.91226206414068,1.32018361393667,-3.02111975451711,2.96514551748289,-6.52167215597239,0.264806577089289,-8.56162632512082,-4.80581189208469,-0.0609369369918673,-6.95415765125326,-9.83765703048944
-0.332171416333012,0.032260075921042,-0.645194375649539,-0.108856487659387,-0.566514469725317,1.14963136510762,0.109517310796562,0.187529983357909,0.136204206816735,0.0245632764174034,-0.00900911732954916,-0.0577413415610548,-0.145040009358773,1.65072575385512,3.48020300058711,-0.453989627080665,3.33586501268345,-0.749912957158381,1.84177425010591,-0.14086150772429,0.35907594201603,0.164840690150866,2.80889208925748,-1.56482116915251,0.779169191981159,2.0260432699714,-0.488213703970306,-8.73305574574448,5.45857557852862
-0.54010048643889,0.595639223888102,1.3846655842323,0.724016702515917,0.663980805682282,-2.17776130969928,-0.513365882812803,-1.31811944301531,-1.35469516157127,-0.921557484249947,1.98683703639975,0.183527934527986,2.43750906837313,-1.24470548961908,0.687641721035049,-1.27984322494829,-0.874366990896262,-0.194237744371528,-5.78809810070606,-0.564343057933802,0.729064316899484,-0.821627324468105,-4.22502304013385,1.63664505749032,-1.56779743368648,0.705604792409023,0.528713502031512,3.24796994490781,-1.16005686889977
0.90136849031959,-0.801524597876728,-0.344298065590295,0.40887582495088,-1.00181768518233,-0.145953209263228,-1.15623973282886,-0.0164982774696503,0.383230818793857,1.41505849745256,0.0542213707008681,-0.371319991273725,0.184916266266843,-0.347898058262643,1.93297013789245,-0.229738258876707,5.71997160217119,1.81855647529505,1.99578680532065,3.93123836612817,2.82872137394635,1.68169460382298,4.33572025282566,1.16221884210843,1.32957268062835,1.83292765825954,1.06895284632938,3.47357633230722,3.51533617238716
-0.159961483536828,-1.31480651110528,-0.232579126594029,0.276910359830753,-0.468002006025848,1.09823336537027,0.215687127802896,1.3992961056389,-0.0397544073614185,1.96846909358242,-1.85234005112655,1.21971302245154,1.65247701546878,-1.81845531491476,2.60935957386757,-0.980767422912428,1.33568469215643,0.878336982189182,0.517224212291061,1.28808701293213,1.67641302966227,-0.758529748476578,1.79066335094794,-1.18943835328407,1.68360695380024,5.20841251144066,2.7333482572105,0.838469919903454,0.364778487273788
