"1","2","3","4","5","6"
-1.52475663464062,-1.67776456913754,2.42402789250968,-2.24399382354381,-1.43046427073291,1.40674743205675
-0.472730416505664,0.214887658369267,0.532650540039168,-0.802963989651271,0.483181646270248,0.0117950189671682
-1.68188492070511,-1.07019779111566,-0.432084562248921,-0.408965026713082,0.185846211552549,3.0824402137241
-0.828680483818628,0.617946110127632,-3.73354927630339,2.82897983329211,1.44361088277615,1.55435195688918
0.684726724133312,0.99303224500738,0.728232479039387,-0.821153906343618,-2.11886729594735,0.314964087710484
0.872298654228151,-0.387340391262915,2.90385618581133,-2.01808763712632,-0.893962677902028,-0.106211842704272
0.880416348152287,0.477726668796376,-1.83792115303714,1.06425137293105,0.406007934177534,-1.15457888049457
1.17868750114971,0.896128948616003,0.272653695961595,1.36838594705556,0.344990561407024,-1.45048858793868
-0.643732077995823,-0.243851438818867,-1.04019764133188,0.329863141919994,1.11645518350089,0.783178127772446
1.23870473007885,1.41711808573419,0.460339914859405,-0.192336089799018,-1.50398392087343,-1.42170702852894
0.645238380598693,0.999574347546577,0.491865250038977,0.55807020589729,0.73684506774147,-1.00830325586378
-0.430487201355084,0.621269450948619,0.549729869667711,-0.114223916991956,-1.20067726624486,0.338679562990894
0.748608545382204,0.401607781801167,-2.94795527120015,0.979742693095623,0.645767835547725,-0.546777998225612
-0.272106810510539,0.916062256686167,-0.647458292057178,0.217643377138155,-0.496727206954307,-0.820772259960925
-0.988345733925493,-0.417090904673331,-0.630706012137717,0.747110931069627,2.16604385130538,0.540126701522969
-0.937996515224533,0.361451093015216,-0.61554846549567,0.575423003585582,0.558489151868583,0.870022407552072
-0.0526657108380824,-1.23134006014446,1.26789591845556,-0.0845384357744226,2.72704194831547,-0.989655790270417
0.500544913572554,-0.401018702424259,1.17574846176635,-0.471221417178102,-0.347878393095992,0.86393259342614
1.15793232986843,-0.79589437044112,0.105672438321524,1.07058883696835,1.45432955299652,-0.0333329658678791
-1.07050291462018,-0.798808743950358,-1.50808019865759,0.475499482860131,1.83988149016206,0.0780205854118493
